0.000000000000000000e+00,0.000000000000000000e+00,2.998298611111110956e-01
2.795150869085733514e-01,2.796421681242012847e-01,6.153673880717320799e-01
7.905689588503850285e-01,7.905763304805596414e-01,1.111977644090752504e+00
1.319731328956083916e+00,1.319726020630688224e+00,1.615593026824176270e+00
1.847595370345632260e+00,1.847589396098210379e+00,2.119573602864186501e+00
2.372655004240583398e+00,2.372649623862827184e+00,2.623573952644626672e+00
2.895096764577058668e+00,2.895092039389652427e+00,3.127575213075373117e+00
3.415231911444853719e+00,3.415227775419213074e+00,3.631576367128748206e+00
3.933347516439590574e+00,3.933343897756716778e+00,4.135577378336145138e+00
4.449696212088341873e+00,4.449693046236665950e+00,4.639578262092057592e+00
5.000000000000000000e+00,0.000000000000000000e+00,2.998298611111110956e-01
5.269269473577438134e+00,2.693986777467761717e-01,6.054305351800217672e-01
5.718013810990718149e+00,7.180388586046114741e-01,1.042658433087546799e+00
6.252540126970636436e+00,1.252535398095002028e+00,1.552114261982135979e+00
6.771145473039161367e+00,1.771138573281921813e+00,2.046752959031112873e+00
7.295809278161978106e+00,2.295802813527183073e+00,2.550110605434881883e+00
7.818601103841205102e+00,2.818595399618202713e+00,3.054077009246626506e+00
8.339105104214260322e+00,3.339100108406725109e+00,3.558076288856672154e+00
8.857548978176909671e+00,3.857544606952454380e+00,4.062077219748251977e+00
9.384367655844279454e+00,4.384363899533619602e+00,4.575870641428894103e+00
1.000000000000000000e+01,0.000000000000000000e+00,2.998298611111110956e-01
1.026926947357744346e+01,2.693986777467761162e-01,6.054305351800217672e-01
1.065553875896764424e+01,6.556072895120369504e-01,9.837265431391853943e-01
1.117554553572637488e+01,1.175500121044050106e+00,1.479531884497193639e+00
1.170363001093467581e+01,1.703582652992887025e+00,1.983097031748904726e+00
1.222956617516978461e+01,2.229524330093167528e+00,2.487074804413473839e+00
1.275282861698589265e+01,2.752792007286899878e+00,2.991074872403728158e+00
1.327368557248526670e+01,3.273653548808787672e+00,3.495076008547516988e+00
1.379243285448884215e+01,3.792404839426507301e+00,3.999077061539058953e+00
1.430933415954098109e+01,4.309309650606482300e+00,4.503077985055084831e+00
1.500000000000000000e+01,0.000000000000000000e+00,2.998298611111110956e-01
1.526926947357744346e+01,2.693986777467761162e-01,6.054305351800217672e-01
1.559198976010032922e+01,5.902689320200479317e-01,9.249378176638827220e-01
1.609753782686099655e+01,1.097751877862713110e+00,1.406934979674967945e+00
1.663529558902761352e+01,1.635647650979228374e+00,1.919439682331252062e+00
1.715244520680925433e+01,2.152768848214980935e+00,2.414244591333987611e+00
1.768560711868372692e+01,2.685891436280708700e+00,2.927403965248923434e+00
1.821791454906070840e+01,3.218163323167058554e+00,3.441831320864430666e+00
1.872776334546932020e+01,3.727981280168126244e+00,3.936742355859835563e+00
1.924414924602416832e+01,4.244339761410723000e+00,4.440113955640321741e+00
0.000000000000000000e+00,5.000000000000000000e+00,2.998298611111110956e-01
2.692694735774384673e-01,5.269398677746775839e+00,6.054305351800217672e-01
5.087482958245386211e-01,5.507734960242930633e+00,8.563316175898538773e-01
1.028055558475833520e+00,6.027819016248961326e+00,1.343414119845341537e+00
1.567914974789495819e+00,6.567822947319744031e+00,1.856410345103314485e+00
2.075556007415865434e+00,7.075493890279762610e+00,2.341443599054443325e+00
2.608368644499894362e+00,7.608315453375121606e+00,2.853942136854160871e+00
3.141075867454209192e+00,8.141029360898482281e+00,3.368333247572945055e+00
3.651336628873965040e+00,8.651296521127209260e+00,3.863242252706396762e+00
4.178270729497143954e+00,9.178235197778894516e+00,4.376406767811342746e+00
5.000000000000000000e+00,5.000000000000000000e+00,2.998298611111110956e-01
5.269269473577438134e+00,5.269398677746775839e+00,6.054305351800217672e-01
5.432683647366352453e+00,5.388520081021085595e+00,8.049666888910789186e-01
5.969571546708692722e+00,5.882576463468281780e+00,1.284679304128960142e+00
6.501936631352192464e+00,6.381446862678022747e+00,1.786844866984863334e+00
7.016062992222812156e+00,6.494310463449425974e+00,2.080087679192812899e+00
7.488093965662822704e+00,7.723511777957611457e+00,5.867360357976377783e-01
7.539493577306186189e+00,7.994480443495772803e+00,2.288055629265684648e-02
7.537358481654097275e+00,7.999366377432587605e+00,1.507678213737612995e-02
7.537879984133768474e+00,7.999604406343480356e+00,1.402994851129646219e-02
1.000000000000000000e+01,5.000000000000000000e+00,2.998298611111110956e-01
1.026926947357744524e+01,5.269398677746775839e+00,6.054305351800217672e-01
1.032508891974680054e+01,5.197438649284763734e+00,7.543518549337778767e-01
1.092498071504378210e+01,6.688318765211414885e+00,1.103125983792617060e+00
1.118981963794648316e+01,6.098928218437072779e+00,1.348949768988010750e-02
1.118981961603104480e+01,6.098928424365930745e+00,1.348980987327540182e-02
1.118981958595371040e+01,6.098928465040790670e+00,1.348980987380798274e-02
1.118981955588002819e+01,6.098928505715472070e+00,1.348980987433472459e-02
1.118981952580998396e+01,6.098928546389965177e+00,1.348980987486152888e-02
1.118981949574357415e+01,6.098928587064254003e+00,1.348980987538829675e-02
1.500000000000000000e+01,5.000000000000000000e+00,2.998298611111110956e-01
1.526926947357744524e+01,5.269398677746775839e+00,6.054305351800217672e-01
1.521439628825263668e+01,5.000143336901230917e+00,6.735348943780576914e-01
1.529850450413399798e+01,8.771340776511706849e+00,5.212393927770376800e-01
1.553163344881760644e+01,6.577766759680064190e+00,1.894657492356617956e+00
1.749066340810835030e+01,4.461390687784755116e+00,6.124199741677029130e-02
1.745466379007405777e+01,6.992155649095905368e+00,6.245412012921917194e-02
1.624327651152699303e+01,7.351504367936958495e+00,6.240233432041516343e-02
1.632055633848456466e+01,7.115470585837236683e+00,5.280843275743714316e-02
1.631057169061107359e+01,7.031399086517464703e+00,2.422337595908652039e-02
