0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.558279745454541607e-02,2.778421264794007570e-02,2.489698302727197041e-02,2.603629555869457074e-02,2.507921945445545572e-02,2.576621110408097715e-02,2.663919825896438401e-02,2.573960893447272205e-02,2.631527231700873590e-02,2.647400729119435761e-02
5.166149144908090129e-02,5.013939270755822519e-02,5.187085319097468894e-02,5.015614740959205980e-02,5.033117724803505555e-02,5.425600508701541175e-02,5.183043893958716453e-02,5.194051911672119271e-02,5.244681069519033234e-02,5.129431374765707624e-02
7.644383874837401560e-02,7.702832973651997650e-02,8.014627802070307949e-02,7.670550142271984062e-02,7.984301835665537361e-02,7.856670588230760255e-02,7.928155230097368167e-02,7.938712579512104128e-02,7.622674111316553314e-02,7.978007199807728156e-02
1.024043046589035583e-01,1.047408114614733904e-01,1.021917270746818124e-01,1.037507941110514254e-01,1.006296364563188522e-01,1.043652419553255523e-01,1.045882820414098802e-01,1.037444267438189516e-01,1.075334184773405061e-01,1.020904423484758905e-01
1.332646379412014692e-01,1.308813254211342036e-01,1.288701466820250663e-01,1.263102416210493129e-01,1.301912842652056534e-01,1.324854554774319015e-01,1.335824699465512078e-01,1.355254820050674491e-01,1.247591729482574879e-01,1.341923256260472985e-01
1.549516121731393803e-01,1.539007757550478472e-01,1.602966369391066737e-01,1.517800226187643320e-01,1.513788023437548091e-01,1.520133748948714614e-01,1.579052180370766056e-01,1.565835381330918652e-01,1.603841347332810585e-01,1.587426534660542066e-01
1.800219234250844125e-01,1.826044676964361513e-01,1.819851806383770143e-01,1.850509279090084280e-01,1.827845652273411836e-01,1.804265901960971641e-01,1.834191454450703751e-01,1.820772534100069118e-01,1.830310815101542921e-01,1.839966304760745908e-01
