0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.723828487953271899e-02,2.537422861352041370e-02,2.666112067728071758e-02,2.649278888266381332e-02,2.893123234411652811e-02,2.385404161609781803e-02,2.586615938342682122e-02,2.655449928768279996e-02,2.539382571482819845e-02,2.564781630710230922e-02
2.733774699165523667e-02,2.629773262484595003e-02,2.713302557351995187e-02,2.727092295790354420e-02,2.466076526158331172e-02,2.616229550585467273e-02,2.531782751121788508e-02,2.585222160321132973e-02,2.521624549824191472e-02,2.717942457110584034e-02
5.243254279532620632e-02,5.272177235962197117e-02,5.180038606048478073e-02,5.231938360500275331e-02,5.128110363131622995e-02,5.054728044023401590e-02,5.046683340520775884e-02,5.068643554602514367e-02,4.840751296086511640e-02,5.452489682794852549e-02
4.973844825926096447e-02,5.117405702984132582e-02,5.175692927873256494e-02,5.137382118012483179e-02,5.070918400986944297e-02,5.042465476981746603e-02,5.158753740762229978e-02,5.257102767183172848e-02,5.178748024053169557e-02,5.090832404041309434e-02
4.909483913259294480e-02,5.120946185340897322e-02,5.339606560907272231e-02,5.174768547993644635e-02,5.025547362146433328e-02,5.385456319290161942e-02,5.023698704432122408e-02,5.321334095180718649e-02,4.827093205083157756e-02,5.168281835335135355e-02
5.082594227657694086e-02,5.294912304139576253e-02,5.247043282648825024e-02,5.047550440521324233e-02,5.020371224095142304e-02,5.043831984198746121e-02,5.092036598497708816e-02,5.298534468198765057e-02,5.150680116390556063e-02,5.224365831419611195e-02
7.911647576466875054e-02,7.815622945016931222e-02,7.553647795852780344e-02,7.581550739102826952e-02,7.994047863136297116e-02,7.793363315575606298e-02,7.651918815711312993e-02,7.462068710934965932e-02,7.870675438596509699e-02,8.015767439494986268e-02
