0.000000000000000000e+00,0.000000000000000000e+00,2.998298611111110956e-01
5.556097012182940054e-01,5.565004236465732612e-01,9.286637002262152496e-01
1.578784041332967458e+00,1.578834942371212691e+00,1.917456672777492432e+00
2.637463357052424850e+00,2.637425791374983675e+00,2.924414695201372538e+00
3.693470751035506705e+00,3.693428693713656230e+00,3.932363515789775388e+00
4.743829967573399031e+00,4.743792127346604381e+00,4.940366374976907338e+00
5.783245554007970135e+00,5.783237756400486873e+00,5.948378505089477741e+00
6.794281780300997831e+00,6.794281287600450803e+00,6.956404900456373497e+00
7.802509572767801771e+00,7.802509553952000410e+00,7.964408194226357374e+00
8.810525680536317239e+00,8.810525682138505843e+00,8.972408522137683917e+00
2.000000000000000000e+01,0.000000000000000000e+00,2.998298611111110956e-01
2.053509188884168424e+01,5.359931071204446784e-01,9.089449143763763672e-01
2.143328406499325922e+01,1.433424397276673590e+00,1.778844801307306156e+00
2.248236917481942498e+01,2.482399137422211410e+00,2.777868552900139676e+00
2.353855096061723629e+01,3.538561778757556731e+00,3.785387660201126714e+00
2.458982814026049724e+01,4.589835372909725209e+00,4.793366796038804445e+00
2.563381178311673025e+01,5.633815336959456133e+00,5.801368425018032404e+00
2.664707840259673688e+01,6.647078759389565050e+00,6.809403075027946173e+00
2.765549280804791721e+01,7.655492845492818610e+00,7.817407989651229627e+00
2.866352433898475383e+01,8.663524343527505778e+00,8.825408500217534424e+00
4.000000000000000000e+01,0.000000000000000000e+00,2.998298611111110956e-01
4.053509188884167003e+01,5.359931071204446784e-01,9.089449143763761452e-01
4.130073193346057536e+01,1.296610166971367661e+00,1.661381443814910153e+00
4.234672083083102478e+01,2.346532675670105483e+00,2.652260982020810953e+00
4.342429208074766223e+01,3.424505478602773767e+00,3.678974757284915409e+00
4.445809794156687644e+01,4.458328528298624249e+00,4.668713703504614898e+00
4.550305274987575643e+01,5.503233776972153102e+00,5.675439389110471744e+00
4.652063530982953665e+01,6.520652412482845328e+00,6.683406258592432536e+00
4.752945034346047493e+01,7.529452032302585529e+00,7.691408139638048702e+00
4.853752014906026346e+01,8.537520326463283737e+00,8.699408508343500657e+00
6.000000000000000000e+01,0.000000000000000000e+00,2.998298611111110956e-01
6.053509188884167003e+01,5.359931071204446784e-01,9.089449143763761452e-01
6.114624869994626977e+01,1.097535775796713464e+00,1.545562861087797613e+00
6.218249492544473611e+01,1.760688328811438774e+00,2.467672551146695703e+00
6.306841828099282310e+01,4.540899690978615233e+00,5.936962634263021066e-01
6.133893665538728612e+01,6.532139506467047774e+00,6.166342541002713812e-02
6.166910900181527211e+01,5.713933999925181695e+00,6.017515547307377560e-02
6.154442248247947589e+01,6.112401898041868620e+00,4.372000756246859077e-02
6.161967713508007449e+01,6.109832987136290861e+00,2.076982787714336601e-02
6.161947828951125672e+01,6.101809227019505677e+00,2.242399124510073213e-02
0.000000000000000000e+00,2.000000000000000000e+01,2.998298611111110956e-01
5.350918888416767993e-01,2.053599310712044002e+01,9.089449143763762562e-01
1.433284064993237017e+00,2.143342439727669557e+01,1.778844801307306156e+00
2.482369174819442748e+00,2.248239913742220253e+01,2.777868552900139232e+00
3.558860968172446793e+00,2.355887300779518867e+01,3.804952302429489563e+00
4.591574864331721351e+00,2.459158318621463479e+01,4.794713469008575757e+00
5.633896611159602053e+00,2.563390023240521387e+01,5.801442371226523065e+00
6.647084235175475975e+00,2.664708459866790591e+01,6.809407116248650915e+00
7.655493200271380694e+00,2.765549323784918201e+01,7.817408209375392047e+00
8.663524366979117985e+00,2.866352437147750365e+01,8.825408511857427030e+00
