0.000000000000000000e+00,0.000000000000000000e+00,2.998298611111110956e-01
4.639681987269477226e-01,4.645039857598731170e-01,8.245966640263502345e-01
1.316303638200679638e+00,1.316334454357180883e+00,1.649069769769511140e+00
2.198437674271106257e+00,2.198415213851742323e+00,2.488229290807320027e+00
3.078366748001357678e+00,3.078341547421953983e+00,3.328187466819488627e+00
3.953599853698074984e+00,3.953577172044736798e+00,4.168189104633555075e+00
4.824451262397866813e+00,4.824431345804093496e+00,5.008192657497533062e+00
5.691442349402259460e+00,5.691424917082779977e+00,5.848195879714792156e+00
6.543312948182418154e+00,6.543311581084903850e+00,6.688213749046979295e+00
7.384333457551488067e+00,7.384333343957274920e+00,7.528217882767989089e+00
2.000000000000000000e+01,0.000000000000000000e+00,2.998298611111110956e-01
2.044687612732265336e+01,4.474190401885652091e-01,8.081345324783408834e-01
2.119512911763350971e+01,1.195224624387004386e+00,1.533554255227337126e+00
2.208616636338174644e+01,2.086154587773671132e+00,2.382424711866722777e+00
2.296768551643742029e+01,2.967664066732445427e+00,3.223142907119099121e+00
2.382675478981105854e+01,3.826735476056510432e+00,4.046869381493738871e+00
2.469679284501822636e+01,4.696775198992503064e+00,4.885756702527227269e+00
2.558124015971262466e+01,5.581225205124638933e+00,5.742008583926168974e+00
2.642179601407156042e+01,6.421795224749790698e+00,6.566831547679581327e+00
2.726191439569265285e+01,7.261914376983183317e+00,7.405778776533225916e+00
4.000000000000000000e+01,0.000000000000000000e+00,2.998298611111110956e-01
4.044687612732264625e+01,4.474190401885652646e-01,8.081345324783407724e-01
4.119512911763350616e+01,1.195224624387004164e+00,1.533554255227336460e+00
4.206922617233991701e+01,2.069214207096752300e+00,2.366106851787714849e+00
4.294930368158513545e+01,2.949282068099621679e+00,3.205707601643242644e+00
4.384223386307148473e+01,3.842214238125330361e+00,4.061999163050205475e+00
4.469831131609920760e+01,4.698294041838780188e+00,4.886811316714703146e+00
4.558145703647277003e+01,5.581441910055485955e+00,5.742067295707742325e+00
4.642181238064856075e+01,6.421811590743409681e+00,6.566834774610754266e+00
4.726191547255717040e+01,7.261915454507758660e+00,7.405778957095983550e+00
6.000000000000000000e+01,0.000000000000000000e+00,2.998298611111110956e-01
6.044687612732264625e+01,4.474190401885652646e-01,8.081345324783407724e-01
6.108727462212385007e+01,1.089404457604908893e+00,1.435679733774465339e+00
6.195679035105935384e+01,1.956556788609199904e+00,2.261464234878999058e+00
6.283750497622705211e+01,2.837103275380104428e+00,3.100726688535079933e+00
6.373127927859010811e+01,3.730909549831907590e+00,3.956999719153221129e+00
6.458810414933300592e+01,4.587779584110057485e+00,4.781810750260730103e+00
6.545496562532255780e+01,5.454680899000822869e+00,5.620756080414865963e+00
6.631498711786413480e+01,6.314938327593843326e+00,6.460706588030324937e+00
6.715678804791747325e+01,7.156784978263043939e+00,7.300716703781461980e+00
0.000000000000000000e+00,2.000000000000000000e+01,2.998298611111110956e-01
4.468761273226545816e-01,2.044741904018857426e+01,8.081345324783408834e-01
1.087274622123892698e+00,2.108940445760489979e+01,1.435679733774465339e+00
1.973720491151636836e+00,2.197348189536889151e+01,2.277789058476914263e+00
2.838939747560554228e+00,2.283853727245361043e+01,3.101845194170901543e+00
3.697419405902730993e+00,2.369704953734620645e+01,3.924432972491536109e+00
4.585126693699321798e+00,2.458480047021038217e+01,4.779570394859679716e+00
5.454836991775080968e+00,2.545455109748426636e+01,5.620633187479333159e+00
6.314990651971110758e+00,2.631494410716435439e+01,6.460699983747566932e+00
7.156787969072627931e+00,2.715678512459021476e+01,7.300716363138449516e+00
2.000000000000000000e+01,2.000000000000000000e+01,2.998298611111110956e-01
2.044687612732265336e+01,2.044741904018857426e+01,8.081345324783408834e-01
2.108727462212391757e+01,2.108940445760489979e+01,1.435679733774465561e+00
